,step,name,type,value,0
12310,,,,,metric
12311,,,,,0.551025390625
12312,,,,,557
12313,,,,,Per-ep reward
12314,,,,,metric
12315,,,,,271.774658203125
12316,,,,,557
12317,,,,,Megabytes sent
12318,,,,,metric
12319,,,,,97.94476246833801
12320,,,,,557
12321,,,,,Round megabytes sent
12322,,,,,metric
12323,,,,,0.413269
12324,,,,,557
12325,,,,,Chosen CW
12326,,,,,metric
12327,,,,,64.0
12328,,,,,557
12329,,,,,Station count
12330,,,,,metric
12331,,,,,7.0
12332,,,,,557
12333,,,,,Current throughput
12334,,,,,metric
12335,,,,,38.24414
12336,,,,,557
12337,,,,,Fairness index
12338,,,,,metric
12339,,,,,0.915616
12340,,,,,557
12341,,,,,Observation 0
12342,,,,,metric
12343,,,,,0.5374347871541977
12344,,,,,557
12345,,,,,loss
12346,,,,,metric
12347,,,,,0.0019715044495023848
12348,,,,,557
12349,,,,,Observation 1
12350,,,,,metric
12351,,,,,0.023329993630390823
12352,,,,,557
12353,,,,,loss
12354,,,,,metric
12355,,,,,0.0019715044495023848
12356,,,,,558
12357,,,,,Round reward
12358,,,,,metric
12359,,,,,0.50634765625
12360,,,,,558
12361,,,,,Per-ep reward
12362,,,,,metric
12363,,,,,272.281005859375
12364,,,,,558
12365,,,,,Megabytes sent
12366,,,,,metric
12367,,,,,98.32452347874641
12368,,,,,558
12369,,,,,Round megabytes sent
12370,,,,,metric
12371,,,,,0.379761
12372,,,,,558
12373,,,,,Chosen CW
12374,,,,,metric
12375,,,,,64.0
12376,,,,,558
12377,,,,,Station count
12378,,,,,metric
12379,,,,,7.0
12380,,,,,558
12381,,,,,Current throughput
12382,,,,,metric
12383,,,,,38.23297
12384,,,,,558
12385,,,,,Fairness index
12386,,,,,metric
12387,,,,,0.91696
12388,,,,,558
12389,,,,,Observation 0
12390,,,,,metric
12391,,,,,0.537421471774578
12392,,,,,558
12393,,,,,loss
12394,,,,,metric
12395,,,,,0.0019715044495023848
12396,,,,,558
12397,,,,,Observation 1
12398,,,,,metric
12399,,,,,0.023397031445752302
12400,,,,,558
12401,,,,,loss
12402,,,,,metric
12403,,,,,0.0019715044495023848
12404,,,,,559
12405,,,,,Round reward
12406,,,,,metric
12407,,,,,0.5361328125
12408,,,,,559
12409,,,,,Per-ep reward
12410,,,,,metric
12411,,,,,272.817138671875
12412,,,,,559
12413,,,,,Megabytes sent
12414,,,,,metric
12415,,,,,98.7266234755516
12416,,,,,559
12417,,,,,Round megabytes sent
12418,,,,,metric
12419,,,,,0.4021
12420,,,,,559
12421,,,,,Chosen CW
12422,,,,,metric
12423,,,,,64.0
12424,,,,,559
12425,,,,,Station count
12426,,,,,metric
12427,,,,,7.0
12428,,,,,559
12429,,,,,Current throughput
12430,,,,,metric
12431,,,,,38.266476
12432,,,,,559
12433,,,,,Fairness index
12434,,,,,metric
12435,,,,,0.918343
12436,,,,,559
12437,,,,,Observation 0
12438,,,,,metric
12439,,,,,0.5374263168374698
12440,,,,,559
12441,,,,,loss
12442,,,,,metric
12443,,,,,0.0019715044495023848
12444,,,,,559
12445,,,,,Observation 1
12446,,,,,metric
12447,,,,,0.023350749793781975
12448,,,,,559
12449,,,,,loss
12450,,,,,metric
12451,,,,,0.0019715044495023848
12452,,,,,560
12453,,,,,Round reward
12454,,,,,metric
12455,,,,,0.5361328125
12456,,,,,560
12457,,,,,Per-ep reward
12458,,,,,metric
12459,,,,,273.353271484375
12460,,,,,560
12461,,,,,Megabytes sent
12462,,,,,metric
12463,,,,,99.1287234723568
12464,,,,,560
12465,,,,,Round megabytes sent
12466,,,,,metric
12467,,,,,0.4021
12468,,,,,560
12469,,,,,Chosen CW
12470,,,,,metric
12471,,,,,64.0
12472,,,,,560
12473,,,,,Station count
12474,,,,,metric
12475,,,,,7.0
12476,,,,,560
12477,,,,,Current throughput
12478,,,,,metric
12479,,,,,38.266476
12480,,,,,560
12481,,,,,Fairness index
12482,,,,,metric
12483,,,,,0.920135
12484,,,,,560
12485,,,,,Observation 0
12486,,,,,metric
12487,,,,,0.5377045124272506
12488,,,,,560
12489,,,,,loss
12490,,,,,metric
12491,,,,,0.0019715044495023848
12492,,,,,560
12493,,,,,Observation 1
12494,,,,,metric
12495,,,,,0.023271946932845396
12496,,,,,560
12497,,,,,loss
12498,,,,,metric
12499,,,,,0.0019715044495023848
12500,,,,,561
12501,,,,,Round reward
12502,,,,,metric
12503,,,,,0.50634765625
12504,,,,,561
12505,,,,,Per-ep reward
12506,,,,,metric
12507,,,,,273.859619140625
12508,,,,,561
12509,,,,,Megabytes sent
12510,,,,,metric
12511,,,,,99.5084844827652
12512,,,,,561
12513,,,,,Round megabytes sent
12514,,,,,metric
12515,,,,,0.379761
12516,,,,,561
12517,,,,,Chosen CW
12518,,,,,metric
12519,,,,,64.0
12520,,,,,561
12521,,,,,Station count
12522,,,,,metric
12523,,,,,7.0
12524,,,,,561
12525,,,,,Current throughput
12526,,,,,metric
12527,,,,,38.23297
12528,,,,,561
12529,,,,,Fairness index
12530,,,,,metric
12531,,,,,0.921132
12532,,,,,561
12533,,,,,Observation 0
12534,,,,,metric
12535,,,,,0.5377635050316651
12536,,,,,561
12537,,,,,loss
12538,,,,,metric
12539,,,,,0.0019715044495023848
12540,,,,,561
12541,,,,,Observation 1
12542,,,,,metric
12543,,,,,0.023325416518802412
12544,,,,,561
12545,,,,,loss
12546,,,,,metric
12547,,,,,0.0019715044495023848
12548,,,,,562
12549,,,,,Round reward
12550,,,,,metric
12551,,,,,0.521240234375
12552,,,,,562
12553,,,,,Per-ep reward
12554,,,,,metric
12555,,,,,274.380859375
12556,,,,,562
12557,,,,,Megabytes sent
12558,,,,,metric
12559,,,,,99.89941447973251
12560,,,,,562
12561,,,,,Round megabytes sent
12562,,,,,metric
12563,,,,,0.39093
12564,,,,,562
12565,,,,,Chosen CW
12566,,,,,metric
12567,,,,,64.0
12568,,,,,562
12569,,,,,Station count
12570,,,,,metric
12571,,,,,7.0
12572,,,,,562
12573,,,,,Current throughput
12574,,,,,metric
12575,,,,,38.26648
12576,,,,,562
12577,,,,,Fairness index
12578,,,,,metric
12579,,,,,0.922809
12580,,,,,562
12581,,,,,Observation 0
12582,,,,,metric
12583,,,,,0.5381436541179816
12584,,,,,562
12585,,,,,loss
12586,,,,,metric
12587,,,,,0.0019715044495023848
12588,,,,,562
12589,,,,,Observation 1
12590,,,,,metric
12591,,,,,0.023557584884960348
12592,,,,,562
12593,,,,,loss
12594,,,,,metric
12595,,,,,0.0019715044495023848
12596,,,,,563
12597,,,,,Round reward
12598,,,,,metric
12599,,,,,0.5361328125
12600,,,,,563
12601,,,,,Per-ep reward
12602,,,,,metric
12603,,,,,274.9169921875
12604,,,,,563
12605,,,,,Megabytes sent
12606,,,,,metric
12607,,,,,100.3015144765377
12608,,,,,563
12609,,,,,Round megabytes sent
12610,,,,,metric
12611,,,,,0.4021
12612,,,,,563
12613,,,,,Chosen CW
12614,,,,,metric
12615,,,,,64.0
12616,,,,,563
12617,,,,,Station count
12618,,,,,metric
12619,,,,,7.0
12620,,,,,563
12621,,,,,Current throughput
12622,,,,,metric
12623,,,,,38.288815
12624,,,,,563
12625,,,,,Fairness index
12626,,,,,metric
12627,,,,,0.924293
12628,,,,,563
12629,,,,,Observation 0
12630,,,,,metric
12631,,,,,0.5383472957710425
12632,,,,,563
12633,,,,,loss
12634,,,,,metric
12635,,,,,0.0019715044495023848
12636,,,,,563
12637,,,,,Observation 1
12638,,,,,metric
12639,,,,,0.02360530284805405
12640,,,,,563
12641,,,,,loss
12642,,,,,metric
12643,,,,,0.0019715044495023848
12644,,,,,564
12645,,,,,Round reward
12646,,,,,metric
12647,,,,,0.4765625
12648,,,,,564
12649,,,,,Per-ep reward
12650,,,,,metric
12651,,,,,275.3935546875
12652,,,,,564
12653,,,,,Megabytes sent
12654,,,,,metric
12655,,,,,100.658936470747
12656,,,,,564
12657,,,,,Round megabytes sent
12658,,,,,metric
12659,,,,,0.357422
12660,,,,,564
12661,,,,,Chosen CW
12662,,,,,metric
12663,,,,,64.0
12664,,,,,564
12665,,,,,Station count
12666,,,,,metric
12667,,,,,7.0
12668,,,,,564
12669,,,,,Current throughput
12670,,,,,metric
12671,,,,,38.25531
12672,,,,,564
12673,,,,,Fairness index
12674,,,,,metric
12675,,,,,0.92584
12676,,,,,564
12677,,,,,Observation 0
12678,,,,,metric
12679,,,,,0.5384660991529624
12680,,,,,564
12681,,,,,loss
12682,,,,,metric
12683,,,,,0.0019715044495023848
12684,,,,,564
12685,,,,,Observation 1
12686,,,,,metric
12687,,,,,0.023540355015136596
12688,,,,,564
12689,,,,,loss
12690,,,,,metric
12691,,,,,0.0019715044495023848
12692,,,,,565
12693,,,,,Round reward
12694,,,,,metric
12695,,,,,0.5361328125
12696,,,,,565
12697,,,,,Per-ep reward
12698,,,,,metric
12699,,,,,275.9296875
12700,,,,,565
12701,,,,,Megabytes sent
12702,,,,,metric
12703,,,,,101.06103646755219
12704,,,,,565
12705,,,,,Round megabytes sent
12706,,,,,metric
12707,,,,,0.4021
12708,,,,,565
12709,,,,,Chosen CW
12710,,,,,metric
12711,,,,,64.0
12712,,,,,565
12713,,,,,Station count
12714,,,,,metric
12715,,,,,7.0
12716,,,,,565
12717,,,,,Current throughput
12718,,,,,metric
12719,,,,,38.244144
12720,,,,,565
12721,,,,,Fairness index
12722,,,,,metric
12723,,,,,0.927191
12724,,,,,565
12725,,,,,Observation 0
12726,,,,,metric
12727,,,,,0.5387533422807853
12728,,,,,565
12729,,,,,loss
12730,,,,,metric
12731,,,,,0.0019715044495023848
12732,,,,,565
12733,,,,,Observation 1
12734,,,,,metric
12735,,,,,0.023576452824265067
12736,,,,,565
12737,,,,,loss
12738,,,,,metric
12739,,,,,0.0019715044495023848
12740,,,,,566
12741,,,,,Round reward
12742,,,,,metric
12743,,,,,0.5361328125
12744,,,,,566
12745,,,,,Per-ep reward
12746,,,,,metric
12747,,,,,276.4658203125
12748,,,,,566
12749,,,,,Megabytes sent
12750,,,,,metric
12751,,,,,101.46313646435738
12752,,,,,566
12753,,,,,Round megabytes sent
12754,,,,,metric
12755,,,,,0.4021
12756,,,,,566
12757,,,,,Chosen CW
12758,,,,,metric
12759,,,,,64.0
12760,,,,,566
12761,,,,,Station count
12762,,,,,metric
12763,,,,,7.0
12764,,,,,566
12765,,,,,Current throughput
12766,,,,,metric
12767,,,,,38.26648
12768,,,,,566
12769,,,,,Fairness index
12770,,,,,metric
12771,,,,,0.928747
12772,,,,,566
12773,,,,,Observation 0
12774,,,,,metric
12775,,,,,0.5390962138772011
12776,,,,,566
12777,,,,,loss
12778,,,,,metric
12779,,,,,0.0019715044495023848
12780,,,,,566
12781,,,,,Observation 1
12782,,,,,metric
12783,,,,,0.0234012777830898
12784,,,,,566
12785,,,,,loss
12786,,,,,metric
12787,,,,,0.0019715044495023848
12788,,,,,567
12789,,,,,Round reward
12790,,,,,metric
12791,,,,,0.50634765625
12792,,,,,567
12793,,,,,Per-ep reward
12794,,,,,metric
12795,,,,,276.97216796875
12796,,,,,567
12797,,,,,Megabytes sent
12798,,,,,metric
12799,,,,,101.84289747476578
12800,,,,,567
12801,,,,,Round megabytes sent
12802,,,,,metric
12803,,,,,0.379761
12804,,,,,567
12805,,,,,Chosen CW
12806,,,,,metric
12807,,,,,64.0
12808,,,,,567
12809,,,,,Station count
12810,,,,,metric
12811,,,,,7.0
12812,,,,,567
12813,,,,,Current throughput
12814,,,,,metric
12815,,,,,38.28882
12816,,,,,567
12817,,,,,Fairness index
12818,,,,,metric
12819,,,,,0.930101
12820,,,,,567
12821,,,,,Observation 0
12822,,,,,metric
12823,,,,,0.5391718134284019
12824,,,,,567
12825,,,,,loss
12826,,,,,metric
12827,,,,,0.0019715044495023848
12828,,,,,567
12829,,,,,Observation 1
12830,,,,,metric
12831,,,,,0.023466156846598817
12832,,,,,567
12833,,,,,loss
12834,,,,,metric
12835,,,,,0.0019715044495023848
12836,,,,,568
12837,,,,,Round reward
12838,,,,,metric
12839,,,,,0.402099609375
12840,,,,,568
12841,,,,,Per-ep reward
12842,,,,,metric
12843,,,,,277.374267578125
12844,,,,,568
12845,,,,,Megabytes sent
12846,,,,,metric
12847,,,,,102.14447247982025
12848,,,,,568
12849,,,,,Round megabytes sent
12850,,,,,metric
12851,,,,,0.301575
12852,,,,,568
12853,,,,,Chosen CW
12854,,,,,metric
12855,,,,,64.0
12856,,,,,568
12857,,,,,Station count
12858,,,,,metric
12859,,,,,7.0
12860,,,,,568
12861,,,,,Current throughput
12862,,,,,metric
12863,,,,,38.25531
12864,,,,,568
12865,,,,,Fairness index
12866,,,,,metric
12867,,,,,0.931716
12868,,,,,568
12869,,,,,Observation 0
12870,,,,,metric
12871,,,,,0.5393254155913989
12872,,,,,568
12873,,,,,loss
12874,,,,,metric
12875,,,,,0.0019715044495023848
12876,,,,,568
12877,,,,,Observation 1
12878,,,,,metric
12879,,,,,0.023642918017812944
12880,,,,,568
12881,,,,,loss
12882,,,,,metric
12883,,,,,0.0019715044495023848
12884,,,,,569
12885,,,,,Round reward
12886,,,,,metric
12887,,,,,0.491455078125
12888,,,,,569
12889,,,,,Per-ep reward
12890,,,,,metric
12891,,,,,277.86572265625
12892,,,,,569
12893,,,,,Megabytes sent
12894,,,,,metric
12895,,,,,102.51306349039078
12896,,,,,569
12897,,,,,Round megabytes sent
12898,,,,,metric
12899,,,,,0.368591
12900,,,,,569
12901,,,,,Chosen CW
12902,,,,,metric
12903,,,,,64.0
12904,,,,,569
12905,,,,,Station count
12906,,,,,metric
12907,,,,,7.0
12908,,,,,569
12909,,,,,Current throughput
12910,,,,,metric
12911,,,,,38.199463
12912,,,,,569
12913,,,,,Fairness index
12914,,,,,metric
12915,,,,,0.932473
12916,,,,,569
12917,,,,,Observation 0
12918,,,,,metric
12919,,,,,0.5396188326676687
12920,,,,,569
12921,,,,,loss
12922,,,,,metric
12923,,,,,0.0019715044495023848
12924,,,,,569
12925,,,,,Observation 1
12926,,,,,metric
12927,,,,,0.023899927647285622
12928,,,,,569
12929,,,,,loss
12930,,,,,metric
12931,,,,,0.0019715044495023848
12932,,,,,570
12933,,,,,Round reward
12934,,,,,metric
12935,,,,,0.5361328125
12936,,,,,570
12937,,,,,Per-ep reward
12938,,,,,metric
12939,,,,,278.40185546875
12940,,,,,570
12941,,,,,Megabytes sent
12942,,,,,metric
12943,,,,,102.91516348719597
12944,,,,,570
12945,,,,,Round megabytes sent
12946,,,,,metric
12947,,,,,0.4021
12948,,,,,570
12949,,,,,Chosen CW
12950,,,,,metric
12951,,,,,64.0
12952,,,,,570
12953,,,,,Station count
12954,,,,,metric
12955,,,,,7.0
12956,,,,,570
12957,,,,,Current throughput
12958,,,,,metric
12959,,,,,38.199467
12960,,,,,570
12961,,,,,Fairness index
12962,,,,,metric
12963,,,,,0.933349
12964,,,,,570
12965,,,,,Observation 0
12966,,,,,metric
12967,,,,,0.5397602462768555
12968,,,,,570
12969,,,,,loss
12970,,,,,metric
12971,,,,,0.0019715044495023848
12972,,,,,570
12973,,,,,Observation 1
12974,,,,,metric
12975,,,,,0.02392879643125518
12976,,,,,570
12977,,,,,loss
12978,,,,,metric
12979,,,,,0.0019715044495023848
12980,,,,,571
12981,,,,,Round reward
12982,,,,,metric
12983,,,,,0.50634765625
12984,,,,,571
12985,,,,,Per-ep reward
12986,,,,,metric
12987,,,,,278.908203125
12988,,,,,571
12989,,,,,Megabytes sent
12990,,,,,metric
12991,,,,,103.29492449760437
12992,,,,,571
12993,,,,,Round megabytes sent
12994,,,,,metric
12995,,,,,0.379761
12996,,,,,571
12997,,,,,Chosen CW
12998,,,,,metric
12999,,,,,64.0
13000,,,,,571
13001,,,,,Station count
13002,,,,,metric
13003,,,,,8.0
13004,,,,,571
13005,,,,,Current throughput
13006,,,,,metric
13007,,,,,38.232975
13008,,,,,571
13009,,,,,Fairness index
13010,,,,,metric
13011,,,,,0.934697
13012,,,,,571
13013,,,,,Observation 0
13014,,,,,metric
13015,,,,,0.5399329112966855
13016,,,,,571
13017,,,,,loss
13018,,,,,metric
13019,,,,,0.0019715044495023848
13020,,,,,571
13021,,,,,Observation 1
13022,,,,,metric
13023,,,,,0.024149541336554593
13024,,,,,571
13025,,,,,loss
13026,,,,,metric
13027,,,,,0.0019715044495023848
13028,,,,,572
13029,,,,,Round reward
13030,,,,,metric
13031,,,,,0.50634765625
13032,,,,,572
13033,,,,,Per-ep reward
13034,,,,,metric
13035,,,,,279.41455078125
13036,,,,,572
13037,,,,,Megabytes sent
13038,,,,,metric
13039,,,,,103.67468550801277
13040,,,,,572
13041,,,,,Round megabytes sent
13042,,,,,metric
13043,,,,,0.379761
13044,,,,,572
13045,,,,,Chosen CW
13046,,,,,metric
13047,,,,,64.0
13048,,,,,572
13049,,,,,Station count
13050,,,,,metric
13051,,,,,8.0
13052,,,,,572
13053,,,,,Current throughput
13054,,,,,metric
13055,,,,,38.244144
13056,,,,,572
13057,,,,,Fairness index
13058,,,,,metric
13059,,,,,0.151726
13060,,,,,572
13061,,,,,Observation 0
13062,,,,,metric
13063,,,,,0.5402600323160489
13064,,,,,572
13065,,,,,loss
13066,,,,,metric
13067,,,,,0.0019715044495023848
13068,,,,,572
13069,,,,,Observation 1
13070,,,,,metric
13071,,,,,0.024025714299024135
13072,,,,,572
13073,,,,,loss
13074,,,,,metric
13075,,,,,0.0019715044495023848
13076,,,,,573
13077,,,,,Round reward
13078,,,,,metric
13079,,,,,0.595703125
13080,,,,,573
13081,,,,,Per-ep reward
13082,,,,,metric
13083,,,,,280.01025390625
13084,,,,,573
13085,,,,,Megabytes sent
13086,,,,,metric
13087,,,,,104.1214624941349
13088,,,,,573
13089,,,,,Round megabytes sent
13090,,,,,metric
13091,,,,,0.446777
13092,,,,,573
13093,,,,,Chosen CW
13094,,,,,metric
13095,,,,,64.0
13096,,,,,573
13097,,,,,Station count
13098,,,,,metric
13099,,,,,8.0
13100,,,,,573
13101,,,,,Current throughput
13102,,,,,metric
13103,,,,,38.34467
13104,,,,,573
13105,,,,,Fairness index
13106,,,,,metric
13107,,,,,0.179754
13108,,,,,573
13109,,,,,Observation 0
13110,,,,,metric
13111,,,,,0.5404970566431682
13112,,,,,573
13113,,,,,loss
13114,,,,,metric
13115,,,,,0.0019715044495023848
13116,,,,,573
13117,,,,,Observation 1
13118,,,,,metric
13119,,,,,0.023938984898371908
13120,,,,,573
13121,,,,,loss
13122,,,,,metric
13123,,,,,0.0019715044495023848
13124,,,,,574
13125,,,,,Round reward
13126,,,,,metric
13127,,,,,0.521240234375
13128,,,,,574
13129,,,,,Per-ep reward
13130,,,,,metric
13131,,,,,280.531494140625
13132,,,,,574
13133,,,,,Megabytes sent
13134,,,,,metric
13135,,,,,104.51239249110222
13136,,,,,574
13137,,,,,Round megabytes sent
13138,,,,,metric
13139,,,,,0.39093
13140,,,,,574
13141,,,,,Chosen CW
13142,,,,,metric
13143,,,,,64.0
13144,,,,,574
13145,,,,,Station count
13146,,,,,metric
13147,,,,,8.0
13148,,,,,574
13149,,,,,Current throughput
13150,,,,,metric
13151,,,,,38.31116
13152,,,,,574
13153,,,,,Fairness index
13154,,,,,metric
13155,,,,,0.208678
13156,,,,,574
13157,,,,,Observation 0
13158,,,,,metric
13159,,,,,0.5406736806035042
13160,,,,,574
13161,,,,,loss
13162,,,,,metric
13163,,,,,0.0019715044495023848
13164,,,,,574
13165,,,,,Observation 1
13166,,,,,metric
13167,,,,,0.023925815177763744
13168,,,,,574
13169,,,,,loss
13170,,,,,metric
13171,,,,,0.0019715044495023848
13172,,,,,575
13173,,,,,Round reward
13174,,,,,metric
13175,,,,,0.521240234375
13176,,,,,575
13177,,,,,Per-ep reward
13178,,,,,metric
13179,,,,,281.052734375
13180,,,,,575
13181,,,,,Megabytes sent
13182,,,,,metric
13183,,,,,104.90332248806953
13184,,,,,575
13185,,,,,Round megabytes sent
13186,,,,,metric
13187,,,,,0.39093
13188,,,,,575
13189,,,,,Chosen CW
13190,,,,,metric
13191,,,,,64.0
13192,,,,,575
13193,,,,,Station count
13194,,,,,metric
13195,,,,,8.0
13196,,,,,575
13197,,,,,Current throughput
13198,,,,,metric
13199,,,,,38.31116
13200,,,,,575
13201,,,,,Fairness index
13202,,,,,metric
13203,,,,,0.237587
13204,,,,,575
13205,,,,,Observation 0
13206,,,,,metric
13207,,,,,0.5409110333522161
13208,,,,,575
13209,,,,,loss
13210,,,,,metric
13211,,,,,0.0019715044495023848
13212,,,,,575
13213,,,,,Observation 1
13214,,,,,metric
13215,,,,,0.023820961901208516
13216,,,,,575
13217,,,,,loss
13218,,,,,metric
13219,,,,,0.0019715044495023848
13220,,,,,576
13221,,,,,Round reward
13222,,,,,metric
13223,,,,,0.491455078125
13224,,,,,576
13225,,,,,Per-ep reward
13226,,,,,metric
13227,,,,,281.544189453125
13228,,,,,576
13229,,,,,Megabytes sent
13230,,,,,metric
13231,,,,,105.27191349864006
13232,,,,,576
13233,,,,,Round megabytes sent
13234,,,,,metric
13235,,,,,0.368591
13236,,,,,576
13237,,,,,Chosen CW
13238,,,,,metric
13239,,,,,64.0
13240,,,,,576
13241,,,,,Station count
13242,,,,,metric
13243,,,,,8.0
13244,,,,,576
13245,,,,,Current throughput
13246,,,,,metric
13247,,,,,38.266483
13248,,,,,576
13249,,,,,Fairness index
13250,,,,,metric
13251,,,,,0.267462
13252,,,,,576
13253,,,,,Observation 0
13254,,,,,metric
13255,,,,,0.5410844682653746
13256,,,,,576
13257,,,,,loss
13258,,,,,metric
13259,,,,,0.0019715044495023848
13260,,,,,576
13261,,,,,Observation 1
13262,,,,,metric
13263,,,,,0.023790400298538888
13264,,,,,576
13265,,,,,loss
13266,,,,,metric
13267,,,,,0.0019715044495023848
13268,,,,,577
13269,,,,,Round reward
13270,,,,,metric
13271,,,,,0.491455078125
13272,,,,,577
13273,,,,,Per-ep reward
13274,,,,,metric
13275,,,,,282.03564453125
13276,,,,,577
13277,,,,,Megabytes sent
13278,,,,,metric
13279,,,,,105.64050450921059
13280,,,,,577
13281,,,,,Round megabytes sent
13282,,,,,metric
13283,,,,,0.368591
13284,,,,,577
13285,,,,,Chosen CW
13286,,,,,metric
13287,,,,,64.0
13288,,,,,577
13289,,,,,Station count
13290,,,,,metric
13291,,,,,8.0
13292,,,,,577
13293,,,,,Current throughput
13294,,,,,metric
13295,,,,,38.23298
13296,,,,,577
13297,,,,,Fairness index
13298,,,,,metric
13299,,,,,0.297428
13300,,,,,577
13301,,,,,Observation 0
13302,,,,,metric
13303,,,,,0.5412581367293993
13304,,,,,577
13305,,,,,loss
13306,,,,,metric
13307,,,,,0.0019715044495023848
13308,,,,,577
13309,,,,,Observation 1
13310,,,,,metric
13311,,,,,0.023766081352098845
13312,,,,,577
13313,,,,,loss
13314,,,,,metric
13315,,,,,0.0019715044495023848
13316,,,,,578
13317,,,,,Round reward
13318,,,,,metric
13319,,,,,0.521240234375
13320,,,,,578
13321,,,,,Per-ep reward
13322,,,,,metric
13323,,,,,282.556884765625
13324,,,,,578
13325,,,,,Megabytes sent
13326,,,,,metric
13327,,,,,106.0314345061779
13328,,,,,578
13329,,,,,Round megabytes sent
13330,,,,,metric
13331,,,,,0.39093
13332,,,,,578
13333,,,,,Chosen CW
13334,,,,,metric
13335,,,,,64.0
13336,,,,,578
13337,,,,,Station count
13338,,,,,metric
13339,,,,,8.0
13340,,,,,578
13341,,,,,Current throughput
13342,,,,,metric
13343,,,,,38.232975
13344,,,,,578
13345,,,,,Fairness index
13346,,,,,metric
13347,,,,,0.325741
13348,,,,,578
13349,,,,,Observation 0
13350,,,,,metric
13351,,,,,0.5413525401552518
13352,,,,,578
13353,,,,,loss
13354,,,,,metric
13355,,,,,0.0019715044495023848
13356,,,,,578
13357,,,,,Observation 1
13358,,,,,metric
13359,,,,,0.02381099729641201
13360,,,,,578
13361,,,,,loss
13362,,,,,metric
13363,,,,,0.0019715044495023848
13364,,,,,579
13365,,,,,Round reward
13366,,,,,metric
13367,,,,,0.491455078125
13368,,,,,579
13369,,,,,Per-ep reward
13370,,,,,metric
13371,,,,,283.04833984375
13372,,,,,579
13373,,,,,Megabytes sent
13374,,,,,metric
13375,,,,,106.40002551674843
13376,,,,,579
13377,,,,,Round megabytes sent
13378,,,,,metric
13379,,,,,0.368591
13380,,,,,579
13381,,,,,Chosen CW
13382,,,,,metric
13383,,,,,64.0
13384,,,,,579
13385,,,,,Station count
13386,,,,,metric
13387,,,,,8.0
13388,,,,,579
13389,,,,,Current throughput
13390,,,,,metric
